,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
246,0.24349,-0.17335127,0.44443452,0.22226964,-0.102283224,-0.57952386,0.7190595,-0.10311218,-0.46388522,-0.043062635,0.5329848,-0.47223917,0.07691849,-0.9481512,0.48927125,0.62465006,-0.07527185,-0.5714049,-0.25021327,0.5769321,0.6805432,0.41145283,0.69993925,0.328447,-0.011493372,0.19144076,0.316393,-0.3720975,0.20725802,0.05604139,-0.15667166,0.7439565,-0.39453745,-0.42445493,-0.2257912,-0.0062794373,0.44569346,-0.24196166,-0.26473224,0.62306356,0.40445602,-0.12130415,-0.08991728,-0.21286367,0.2717335,0.19418159,0.81831336,-0.23398143,0.20437002,0.81019837,0.30620047,0.6379575,-0.24311921,0.7615931,0.37032604,0.6817062,0.7041938,0.27116993,0.29632434,0.5131686,0.42829335,-0.22687984,0.4439684,0.018978821
247,0.6690327,-0.66693324,0.36603168,-0.15578233,0.20980105,-0.045627106,0.05528976,0.47280407,-0.36845213,-0.18130915,0.0013205475,-0.87940997,-0.51073235,-0.09967344,-0.47194508,0.80148864,-0.5436964,-0.101256594,-0.18940595,0.30729267,0.85577667,0.6159505,0.38704866,-0.6715935,-0.16724077,1.0181004,0.34480038,-0.73324597,-0.054097675,0.09679675,0.24626283,-0.28807443,-0.2342725,-0.33027565,0.040437564,0.029046452,0.33436227,-0.25596136,-0.32158595,-0.24364042,-0.15763333,-0.3929973,-0.27180934,0.3560991,0.5150363,-0.14780033,-0.19744134,-0.26766297,0.37400427,0.5300691,-0.2675452,-0.4816387,0.05871724,0.5731233,0.10194222,0.4035698,0.30095777,-0.43185538,-0.46512726,0.5596764,0.20975934,0.41106293,0.6232436,0.317413
248,-0.011835361,0.012456076,0.015397061,-0.00055584125,0.0055585336,0.007071959,-0.012226351,0.0032193866,0.01273354,0.0012340415,-0.0058321655,-0.013062699,-0.0091296565,-0.0082797,0.005280692,0.004011145,0.0015816689,-0.014489923,-0.0052125566,0.004869599,-0.0012797285,-0.0040327646,-0.011657134,-0.0059798043,0.014603345,0.0049720947,0.0013725217,0.0021425914,-0.00729716,0.0039742794,0.005668083,-0.01443154,-0.006274987,-0.0036078244,0.002647739,0.01294519,0.00064060837,0.0150963385,0.0050702896,-0.009010302,-0.012105642,-0.0026427452,-0.015467793,-0.0023734942,0.010548307,0.006120505,0.0010241233,0.0020131506,0.0013882667,0.005500475,0.011133166,0.0017088559,-0.014759487,0.008871211,-0.013321713,-0.0076934397,-0.010223297,0.014257269,-0.0034621041,-0.0009833481,0.0051289704,0.010894945,-0.015238052,0.008508598
249,0.714873,-0.14020449,0.1437665,-0.27290007,0.16249113,-0.33749768,0.4207548,0.5176539,-0.7483076,0.4115613,0.45600018,-0.13638613,-0.5282299,-0.82379436,-0.3118061,0.81351525,0.10638281,0.026835639,-0.34867233,1.112419,0.026171315,0.66258925,0.67920613,-0.6240317,-0.4796361,-0.08301636,0.24881396,0.17011261,-0.43301257,0.15884188,0.2813287,0.5944719,-0.2200366,0.13802163,-0.56139386,0.75698197,0.2675569,-0.7773609,-0.13052046,0.12441757,0.1978006,0.32122663,-0.21497715,0.1831696,0.60294193,-0.31127194,0.39683592,0.0779129,-0.35994944,-0.35250336,0.45525622,-0.5003932,0.05052248,0.36054495,0.118934095,0.087776184,0.9368308,-0.15667263,-0.21989746,0.13678192,-0.37132305,-0.45999452,0.12945794,-0.12979355
250,0.7441875,-0.74417496,0.30081686,-0.40746582,-0.008100416,0.35027006,-0.14417052,-1.051828,-0.37331071,-0.044267066,0.28625515,-0.76333934,-0.4117664,-0.07839081,-0.4752701,-0.07158906,-0.2335666,-0.48895755,-0.51632744,0.31747392,0.66503394,-0.029880634,0.67810357,-0.018729266,-0.1251625,0.28051835,-0.56208146,-0.10868776,-0.3075626,-0.25368577,0.09903574,0.39209405,-0.5300937,0.23090838,0.07154375,-0.26853687,0.2491295,0.23631409,0.18509975,0.63028854,0.54275393,-0.13589187,-0.5459976,0.046131082,0.40510228,-0.6328822,0.5423563,-0.058321375,-0.88407093,0.37124452,-0.15128581,-0.21150194,-0.18163072,0.15472466,-0.19547418,0.18517576,0.57434773,-0.009759903,-0.5341676,0.61963016,0.2900495,-0.4821763,0.50257427,0.52549183
251,0.6637502,-0.37223232,-0.9332063,0.29366878,-0.15372689,-0.5577648,0.52765715,-0.2573497,-0.52052313,-0.11949025,0.050933957,-0.7540711,-0.4794843,-1.1459539,-0.6638949,0.93157864,0.4247983,-0.6299637,0.06403386,0.08474917,1.0831423,0.8453918,0.2534945,-0.46486694,-0.27284205,0.21235564,-0.18678972,-0.016356925,0.39899346,0.286462,-0.21555065,0.07765707,-0.12113406,-0.6285847,0.1405394,-0.35167673,-0.08898141,-0.2708956,-0.6569063,0.12596513,0.5341507,-0.4476913,-0.78116965,0.044584263,-0.16175033,-0.6989727,-0.091201805,-0.1408679,0.12508371,0.36867636,0.43007568,-0.49061376,0.3791406,0.3955395,0.37886006,-0.09968648,0.0939966,-0.07208163,-0.39678866,-0.27418363,0.0020908734,-0.23026647,0.53320414,0.23222508
252,0.8269239,-0.90323323,-0.3004988,0.20626804,0.028093178,-0.9120408,0.045639068,-0.16627972,-0.5239455,-0.5561926,0.111236,-0.096014716,0.28772956,0.16607498,0.04504434,0.5131363,-0.2306702,-0.11037166,-0.6478011,0.4022934,0.614768,0.7718626,-0.20788138,-0.34131876,0.18242042,-0.27877977,-0.27012616,0.28718773,0.06372837,0.10093903,0.1660446,0.93216443,0.016426312,-0.13084134,0.2722937,-0.27340472,-0.018288495,-0.22116242,0.170702,0.76910627,0.46701813,0.17526188,0.37177575,0.41891697,0.05366936,-0.7991164,-0.07298859,0.13507845,-0.1819455,0.44171575,0.6387068,-0.15563847,0.48873606,0.32442173,0.42695934,0.8507522,0.49977773,-0.048755277,-0.6006578,0.43893853,-0.47632995,0.28728676,0.42404744,-0.29390585
253,0.36888778,-0.18859142,-0.24244916,-0.17790626,0.659407,-0.0118104275,-0.20114921,0.13760443,0.053304195,0.23702155,0.4199607,-0.66818416,-0.03278435,-0.58020407,-0.28352314,0.24309157,-0.010286635,-0.3531297,0.010439773,1.0385748,0.17203175,-0.11829218,0.44517317,-0.5482884,-0.5313002,0.8016412,-0.62947434,-0.003131321,-0.35292903,0.4075695,0.12910978,0.13421595,-0.5014327,-0.15188682,0.4487542,0.1944786,-0.246095,-0.38708434,0.049718983,0.49769396,-0.35457316,0.3866369,-0.86808205,-0.4349245,0.26341084,-0.8460632,0.46764448,0.12178387,-0.13638571,0.41440937,0.49987203,0.2227127,0.33598718,-0.17123213,0.04558832,0.63101697,0.7058111,0.4230801,-0.17543253,0.78786653,-0.5926448,0.2404349,-0.05966862,0.09978145
254,-0.12809294,-0.80501384,-0.04741518,-0.3294538,0.5432097,-0.2746164,0.043799162,-0.27068055,-0.63831455,-0.23954903,-0.21570346,-0.03210586,0.44310924,-0.60521394,-0.35837513,0.32533365,0.1894167,0.31073013,0.13107799,1.0199698,0.6421879,0.3092596,0.6185509,-0.16735962,0.307714,0.3140827,-0.23702104,-0.2994964,-0.64940375,-0.122579575,0.2980405,0.46683958,0.10259953,-0.015534442,0.03850235,-0.21190904,0.23716305,-0.45280007,0.118549354,0.31863302,-0.12613207,0.37098676,-0.53855026,0.58953804,0.03204454,-0.4265555,0.7024253,-0.20413306,-0.026692646,0.29781944,-0.33669078,-0.38056076,-0.01829543,-0.08022177,-0.44466266,0.7594218,0.46020925,0.23587093,0.34117597,0.07575011,0.32674903,-0.38198486,0.9188346,-0.008095296
255,0.6238007,0.24405392,0.29459047,-0.19577679,0.34332168,-0.7328407,0.3949158,-0.02290909,-0.3587316,0.25456107,0.14304969,-0.90287775,-0.47353664,-0.30162913,-0.06268185,0.27026498,-0.07827879,0.27920583,0.03237627,0.5413483,0.45322806,0.28890592,0.20331267,-0.8036035,-0.3657493,-0.09000721,-0.30196756,0.16965663,-0.19032599,0.50469166,-0.10787996,0.2941264,-0.22330119,-0.42449936,-0.37250373,-0.6620585,-0.35129443,-0.53460354,0.19580439,0.11369414,0.19137318,0.18660055,-0.44767335,0.6065863,-0.02951128,-0.118334435,0.16721292,-0.4089497,-0.45318443,-0.2017618,0.39989948,0.44883022,0.09128635,0.119719744,0.4908981,-0.42854515,0.85402375,0.31096977,0.4091852,0.7733154,-0.5705938,0.023116428,0.87960976,0.13607389
256,0.47292995,0.15542902,0.7757279,-0.16680962,0.4081315,-0.46018213,0.0051515405,-0.6250896,-0.48707438,-0.2082953,0.34003416,-0.22404757,-0.5493818,-0.5646875,-0.027557587,0.16529112,0.14691348,-0.41253692,0.13859585,0.9610608,0.95188373,0.23166074,0.51706374,0.05757903,0.16038585,0.19177656,-0.5706439,0.38995317,0.2996352,-0.28646448,-0.13805456,0.94478595,-0.1579078,0.39307067,0.29527158,-0.26510978,-0.6509409,0.25597808,0.28876832,0.64037716,0.009835388,-0.39464346,-0.06907856,-0.1098184,-0.3900134,-0.5279385,-0.084639244,0.32247692,-0.36683023,-0.25868723,0.68545496,-0.28999558,0.65055656,0.56753284,0.0392386,0.54193676,0.47173485,-0.51964146,0.07713823,-0.04146084,-0.34268662,-0.2611086,0.8362909,-0.19688484
257,0.51778734,0.07771638,0.4129095,0.06303409,0.49532396,-0.5545591,0.3192871,-0.03482434,-0.59324586,-0.5163508,0.44951123,-0.22519074,-0.9624143,-0.41051796,-0.25353777,0.5153688,0.3344183,-0.49581084,0.41543427,0.16813377,0.6124426,0.76626927,0.41875878,-0.70891625,0.07230281,-0.07882219,-0.464724,0.31020507,-0.27631482,0.30838302,0.16434532,0.04194068,-0.12306241,0.47988823,0.2355392,0.14229086,0.27519026,0.31452307,-0.08680594,0.36477515,-0.42467391,0.4417419,-0.10715935,0.8538559,0.07310228,-0.44053605,0.2597392,-0.055015165,-0.37244606,0.037466817,0.11165414,0.34712148,-0.17882498,0.48690364,0.034733452,-0.050220862,-0.1274466,-0.36881134,-0.2117148,0.6302984,0.13230242,-0.4588488,0.046445847,0.5277088
258,0.6327797,0.16230129,0.6721253,-0.03784698,0.2592892,0.147333,-0.14079009,-0.12179008,-0.47342247,-0.32026282,0.69089437,-1.3090987,0.13904724,0.19773404,0.10346732,0.63682646,0.16207626,-0.5883449,-0.16344652,1.4782186,0.42070237,0.25451526,0.8802623,-0.45111734,-0.5399623,0.07222455,-0.31208828,-0.18845192,0.05767605,-0.116473325,-0.68473727,0.18700358,-0.45006374,-0.7333905,0.23882508,-0.48071185,-0.34541228,-0.06443639,-0.2212229,0.55119383,0.46284866,0.2092499,-0.29536638,0.09174853,0.29642928,-0.41473168,0.07433522,0.080126844,0.22444831,0.14607444,-0.5536445,-0.35214582,-0.3090021,0.19846699,-0.039612345,0.8988256,0.30154297,-0.3042719,-0.06574638,-0.09315061,-0.23947774,0.16213582,0.07884454,-0.22545259
259,0.9369086,-0.24029174,-0.52204126,0.12797403,-0.23982605,-0.761988,0.060100563,-0.5547507,-0.588742,-0.9634427,0.30731124,-0.43163,-0.63712466,-0.5700747,-0.5138423,0.32162353,0.36787346,0.026816506,0.5431634,0.37945887,1.0075266,0.35715508,0.43195555,-0.9211514,-0.30020368,0.19515397,-0.40887377,-0.21379857,-0.20652354,-0.07829759,0.1334064,0.22951467,0.13527985,-0.47668383,-0.43693045,-0.5141612,-0.7625172,-0.25341645,0.2802282,0.2246795,0.12811168,0.6277827,0.06763331,-0.63045067,0.56730455,-0.46776965,-0.3807235,-0.33321404,0.053339064,0.7935392,-0.70911306,1.04267,-0.3908555,0.15894037,0.92447,0.7301049,-0.09425246,0.048449673,0.108974695,0.7613544,-0.43894687,-0.6292464,0.5654172,0.10994522
260,0.42616162,-0.780532,-0.19909953,0.36303166,0.2921586,0.0052704723,0.40727225,-0.64375234,-0.4276598,0.14531669,0.4005193,-1.0479884,0.01526558,0.19483984,-0.6297979,0.07824617,-0.41587135,-0.37831825,-0.1701413,0.8385144,1.083237,0.08545719,-0.050273545,-0.30726027,-0.31369555,0.06627953,-0.8316537,-0.1956726,0.045594096,-0.16689289,0.2776274,1.0523814,0.2504263,-0.57989085,0.12759726,-0.62300855,0.0552608,0.45197007,0.35546884,-0.18194765,0.11076026,0.55187404,-0.5978191,-0.052695233,-0.21401241,-0.3560571,0.120463476,-0.39942703,0.50791967,0.049583096,0.58732635,0.16995703,-0.16280723,0.714377,-0.18844502,0.23513253,-0.3700104,-0.1293027,-0.33111763,0.6737812,0.0119263595,-0.6605178,0.65228426,0.27512023
261,0.32923725,-0.36667934,0.31219247,0.31292406,-0.16904539,-1.3200104,-0.12900002,-0.25632668,-0.33170277,-0.28994432,0.71101284,-0.41591886,0.47898367,-0.92384917,-0.09306743,0.11157191,-0.7244385,-0.035373088,-0.39230004,0.8500002,0.36571217,0.39329624,0.14140679,-0.26590395,-0.47056872,0.37179846,-0.83070314,0.21366607,-0.3273292,0.2091728,-0.16234592,-0.14050852,-0.306246,0.25361237,-0.15204272,-0.33128467,0.10402146,-0.48583677,0.22476892,0.55051684,-0.3045428,0.23872702,-0.67867386,0.7578095,-0.277339,-0.2762581,0.20108496,-0.22855584,0.009420266,-0.57957053,0.06860526,-0.022893129,0.22560433,0.6007344,-0.003896392,0.13568047,0.26428223,0.01684433,-0.93630624,0.4125596,0.09536665,-0.41561225,0.27307177,0.31249434
262,0.75651085,0.09421296,0.15727645,-0.5707272,0.5098056,-0.13417654,0.6947255,-0.029641977,0.010877921,-0.6293666,0.61819434,-0.7503635,-0.3493772,-0.12748767,-0.49738973,0.17172694,-0.2318753,-0.8591294,-0.06277387,0.71447825,0.3604262,0.5012049,-0.12534325,-0.03968652,0.17933343,0.30073342,-0.09889818,0.42104858,-0.36391038,-0.3267706,-0.21163903,0.5611855,0.45638436,-0.2537865,0.44335398,-0.56006867,0.35135266,-0.48169312,-0.44493258,0.1279664,-0.149968,0.15400201,-0.2265319,0.4022227,-0.11482241,-0.5488745,-0.43801993,0.026036795,0.095824786,0.38121158,0.7725037,-0.22897628,0.24256492,0.60994935,0.33609754,0.57332855,0.40203914,0.21561857,-0.28545716,1.0025061,-0.21307106,-0.28446403,0.13146931,0.25309673
263,0.7809285,-0.35988992,-0.2961769,0.6634614,-0.13406722,-0.33394164,0.14835064,-0.44617653,-0.5767055,0.057571642,-0.09602794,-0.50632983,-0.49734178,-0.593265,0.32849374,0.15887295,0.11188902,0.39821702,0.07185792,0.5615741,0.59366894,0.31917557,0.4253616,-0.71166456,-0.27105743,0.2343045,0.069357075,-0.40798372,-0.0880183,-0.56993335,-0.2922036,0.68622494,0.19324428,-0.24239859,0.06493767,-0.35982767,0.6722094,-0.13936333,0.035778522,0.07556174,-0.03987661,0.15271609,-0.22225614,-0.45959675,-0.24021113,-0.4348103,-0.15823148,-0.033468872,0.18235241,0.20583493,0.38007236,0.27804264,0.14316598,0.4822014,-0.42895943,0.06831337,0.55594397,-0.7584274,0.38303986,0.49997437,-0.30451405,0.12069979,0.64891195,-0.40048072
264,0.008085361,0.0017057899,-0.007161081,0.0059560295,0.009851813,-0.0032359678,-0.0028161816,-0.014768502,0.002597142,0.008203551,-0.0034355186,0.010602932,0.0035384633,-0.0031773858,0.01284083,0.0063507427,0.013011422,-0.009495841,0.00089131854,-0.0010365434,0.012489287,-0.0026585013,-0.0004568398,-0.0011004284,-0.011125822,-0.006880505,0.014034303,0.011053244,0.01205566,-0.00011159666,-0.0013078228,0.009833902,-0.00012524799,-0.013546156,0.015508376,0.0054359343,0.013504785,0.015181068,0.014033221,-0.0102814585,0.009877356,-0.0054988265,-0.014161652,0.0017587561,-0.0051698647,-0.014085598,0.0040261075,-0.0149375,-0.008421175,-0.0026929062,0.015237419,0.0063542128,0.011754926,0.00028178468,0.00203559,-5.6568533e-06,0.00076869875,-0.011653075,0.0084788,0.00020462647,0.010606416,0.003381513,-0.009453166,0.014841333
265,0.36991042,-0.49618313,0.32053295,-0.12912464,0.19651122,-0.3653182,0.12743837,-0.036363836,-0.34963012,0.11513353,-0.3830213,-0.4140418,-0.33575696,-0.05129825,-0.0599552,0.66166335,0.042452972,-0.23666899,0.18106236,0.4607247,-0.14977252,0.21370928,0.27519855,-0.6472082,0.07252901,0.5338043,-0.5458492,-0.4042836,-0.5508891,-0.90667176,0.54881775,0.57390606,-0.47841465,0.2858355,0.10803267,-0.3285031,0.25746065,-0.54610693,0.034963436,-0.009700387,-0.029377798,0.020964993,0.35302988,0.41366446,0.17210028,-0.5266778,0.45345864,0.14356059,-0.3926196,0.32975543,0.7156399,0.109897286,-0.102524206,0.3894912,0.30256194,0.5823002,0.61565274,-0.75664467,-0.1441415,0.5596456,0.15821636,-0.8762048,0.15694256,-0.08305114
266,0.16381796,-0.6168043,0.3718177,-0.1338683,0.50934935,-0.98619676,0.10244683,-0.025355011,0.34124285,-0.64345795,0.53076375,-0.7341947,-0.32959896,-0.30059463,-0.40332556,0.39672562,0.20724888,-0.05017508,0.39114475,1.0023292,0.7670849,0.41238102,0.2930388,-0.17523824,-0.6195158,0.35121363,-0.36767572,0.17666008,-0.026839036,-0.087703265,0.10597241,0.08082892,-0.54693544,0.032761514,0.2847618,0.33659938,0.70878464,-0.16175191,0.60061425,-0.42053616,0.09860365,0.37315375,-0.03361334,-0.12250163,0.47885305,-0.56210405,0.5737733,0.14507702,-0.7098702,-0.3004422,-0.40721467,-0.16300747,0.11764821,0.25369418,0.13821189,-0.21615465,0.426293,0.19189827,-0.27331677,-0.27215096,0.06489581,-0.6695195,0.7421681,-0.37087604
267,0.5966669,-0.13498421,0.33221042,-0.0059510153,0.5189273,-0.38609824,0.4289371,0.18598586,-0.47810596,-0.57358956,0.47076762,-0.27005842,-1.148284,-0.3841632,-0.34318584,0.5796813,0.39153466,-0.61699444,0.56668496,0.14264727,0.6890532,0.65343624,0.33086884,-0.850245,0.05997952,-0.13355756,-0.49354097,0.30185574,-0.37609792,0.29697126,0.3283234,0.040085334,0.025178064,0.3937868,0.27421695,-0.08111661,0.25673854,0.24517855,-0.08883791,0.21252489,-0.33477783,0.48880327,0.13876998,0.75329137,-0.09106551,-0.34466264,0.21239002,-0.02928727,-0.08292797,0.23999631,0.23777394,0.3556319,-0.044770706,0.6623916,0.00077143946,0.004906693,0.0041406928,-0.34407064,-0.2648406,0.66595256,0.09556186,-0.34868407,0.017720273,0.49489406
268,0.20070034,-0.1993992,0.32961243,0.442814,-0.61111456,-0.221378,0.55901164,-0.22902493,-0.10066583,-0.5614871,-0.09463037,-0.67316514,0.050348494,-0.28526968,-0.35734573,-0.20722045,0.29409787,-0.45498443,-0.19638513,0.9606754,1.0434829,0.46540502,0.16455616,-0.5403912,-0.2593114,0.70677865,-0.151121,-0.08088394,0.2012587,-0.15035059,-0.123097464,0.5428149,0.10522238,-0.24440847,0.44133887,-0.448577,0.5664956,-0.50931096,-0.21488109,0.33455235,-0.18558465,0.0845286,-0.28814697,0.5699461,-0.21029325,-0.55895877,0.24629116,0.42343253,-0.62212956,0.8117304,0.09649947,0.6358477,0.13302632,-0.12699181,0.5040889,0.6098021,-0.35017017,-0.0949301,-0.1159636,0.3505238,0.38796994,-0.15902708,0.43380797,-0.38742656
269,0.56439245,-0.6423648,-0.15482067,0.29186073,-0.23273154,-0.72616506,0.34042457,-0.1170737,-1.1383414,0.10432926,-0.08353081,-0.5700929,0.32158908,-0.101615585,0.32915518,0.46695253,-0.067712024,-0.26398757,0.5664867,1.0104544,0.47616306,0.02586144,0.4012504,-0.6060032,-0.57136214,0.47302738,-0.2543232,0.56314087,-0.2394496,-0.33504954,-0.3411591,-0.20189515,0.050681826,-0.2730772,-0.168226,-0.024310509,0.11740327,0.38221532,-0.058159724,0.28372094,-0.36652783,0.7982231,0.07401538,0.58268905,-0.019500533,-0.43040076,0.18385386,0.3003624,0.10126375,0.04510436,0.62274873,0.28678843,0.13614057,-0.2430561,-0.5707752,0.25141162,0.011849416,-0.42779225,0.2580734,0.51434404,-0.5094834,-0.18644832,0.53750545,0.19447975
270,1.2534194,-0.7197495,0.3526662,-0.7978926,-0.35684916,-0.54640853,-0.32205275,-0.028862705,-0.008658081,0.015641684,0.1822857,-0.87622416,0.18294734,-0.4715119,0.03646117,0.15254024,-0.26789078,0.25062886,0.2660414,0.72912335,0.93484014,0.2391649,0.18350646,-0.50442773,-0.4432196,0.3656673,-0.010844394,-0.55131584,0.081736185,0.15581858,0.05980729,0.93434614,0.25164685,-0.4155471,0.16523553,0.3053786,0.14506333,0.0672131,0.18244874,0.3155616,0.14948916,0.40423957,-0.10340747,0.410644,0.49825233,-0.65445817,-0.036717318,-0.25520712,0.40416613,0.28196958,0.027235849,0.38115114,-0.43380925,-0.2567993,0.21431425,0.50846064,0.7751589,0.00057550037,-0.44749695,0.16983855,-0.07298916,-0.65165377,-0.19596688,-0.29805982
271,0.53203297,-0.38299528,-0.072204374,0.2654173,-0.11144698,-0.43443215,0.6243208,-0.22330764,-0.5133534,-0.56735504,0.41999564,0.22680682,-0.2666824,-0.8883313,-0.27502298,-0.07941595,-0.30817127,-1.0586861,0.23553514,1.1182603,0.41442344,-0.15436444,0.19111854,-0.47470152,0.4481043,0.76315296,-0.58640695,-0.13003005,-0.73181564,0.082875244,-0.24428792,0.22082852,0.12709376,0.30863357,-0.16614306,-0.16730866,0.42524278,-0.5081113,-0.29113033,-0.37570682,-0.31327683,0.39420277,-0.2985196,0.55958074,0.5774074,-0.12045239,0.1963989,0.19548912,0.31928432,0.18363126,0.17721257,0.5772596,-0.48806158,0.48390585,0.31438056,0.2178963,0.3293338,-0.385998,-0.3919121,0.5447391,-0.8612811,-0.45005587,1.0107254,-0.021715242
272,0.5894281,-0.2874343,0.6429867,0.75353014,-0.13045625,-0.10978152,-0.03401684,0.3478801,-0.48089644,0.15546939,0.096291065,-0.63394576,-0.03555904,-0.4637913,0.4744078,0.73753196,0.5096699,0.20291337,-0.3427066,1.0532777,0.39949363,0.43146354,0.37570342,-0.8458854,-0.012747318,0.44056687,-0.22224957,-0.07891268,-0.43226817,-0.3581622,0.43590134,0.15318063,-0.26962477,-0.9343801,0.27806798,0.08798439,0.31145954,0.20872799,0.21226697,0.1401599,0.04035141,0.48792562,0.10736792,0.35007966,0.5504107,-0.87963283,0.07862386,0.48775753,-0.09792613,-0.20579617,0.8478613,-0.06559702,-0.19080245,0.5402261,-0.1347928,0.13254999,-0.13941522,0.3564885,-0.46817324,-0.25579947,-0.4882616,0.21058497,0.71242684,0.009559483
273,0.47721088,-0.29172993,0.6489997,0.764327,-0.12426977,-0.10179586,0.11245998,0.29415494,-0.39052913,0.06057792,0.10445277,-0.5165186,-0.15536161,-0.57817423,0.28190157,0.71795386,0.5205844,0.1488971,-0.4512403,0.89849347,0.46875477,0.5695707,0.4288987,-0.8178005,0.083543554,0.54192406,-0.08116838,-0.052512903,-0.3326805,-0.36738515,0.57868236,0.16152671,-0.25240126,-0.82194746,0.14510469,0.11536547,0.43314615,0.0020697818,0.16644974,0.06855584,-0.041029222,0.31651315,-0.0602879,0.29567465,0.56746364,-0.74998677,0.11139021,0.40100145,-0.28344935,-0.12678398,0.85922766,-0.07425308,-0.19002484,0.6221329,-0.08713289,0.013278126,-0.14943448,0.3725662,-0.608093,-0.18011436,-0.39958486,0.18112811,0.71798575,0.04780379
274,-0.0041796584,-0.0152966175,0.009835655,-0.0148344,0.0020250063,0.007153703,-0.014879445,-0.008611059,0.0093771815,0.0037909765,-0.012845751,0.0049228426,0.00022675656,0.00037446246,-0.0036714952,-0.010363812,0.006699899,-0.013594648,-0.011403814,0.0049936697,0.015475258,-0.00461491,-0.012853632,0.008720577,-0.010729667,-0.010444965,0.00030295923,0.014716117,0.014315292,0.0030110814,0.0005780831,0.0139063895,0.0077979304,0.0128636025,0.0020223167,-0.0038041025,0.0059010014,0.0014172513,0.012393044,-0.003989592,0.0015698038,0.012765698,-0.012894072,-0.00026312657,-0.008199427,0.008101856,0.0022107046,0.012464885,0.00258876,-0.015230989,0.0043529607,0.008113064,-0.00022747926,-0.005149817,0.0023469534,-0.008446164,-0.0075352117,0.009583132,-0.004502453,-0.0032008365,-0.00023036823,-0.01499288,0.0055100825,0.01295656
275,0.0019600093,0.008483907,-0.00592752,-0.007149022,0.007366117,0.010066636,0.009982159,0.005758602,0.0063749775,0.004935151,0.010406816,0.008491574,0.005545674,0.014596991,-0.0072146878,-0.008827053,0.0025720652,0.0007328987,-0.005052386,0.013590986,0.0025923252,-0.00656317,0.011570662,-0.00044213794,0.0067059845,0.012155645,-0.0037086178,0.007948477,0.004861392,0.0071854573,-0.012084203,0.010518048,-0.0067788605,0.0043708496,0.015071597,-0.0019180328,0.007847335,0.011546563,-0.0106265675,-0.0064404104,0.013539206,-0.0076925736,-0.0094802175,0.0014603063,0.002329871,0.011419725,0.008920731,0.006507447,-0.0131009985,-0.0146894865,0.009874327,-0.0146196205,0.011020387,-0.013790488,-0.0008157138,-0.0029579345,-0.011168921,0.0026850812,-0.005580038,-0.0007854663,0.011351196,-0.0010333713,0.009861302,0.014902104
276,-0.0040940307,-0.013070112,-0.0028823186,0.008019874,-0.0051711593,-0.0031967666,-0.009830261,-0.0041881874,0.012784528,-0.012895271,0.009917753,-0.011983287,0.010416808,0.0052467138,0.011318978,-0.009498544,-0.011887899,-0.004291769,0.0065200366,0.010935612,0.012056803,-0.013832789,0.013856873,-0.014007552,-0.014449669,-0.00033580326,-0.006500708,0.0019031186,0.001035016,-0.010374421,0.00773119,0.00781649,0.011274537,0.01466826,0.009216715,-0.013278859,-0.0091435015,0.008330172,0.014554024,0.010561101,0.00709863,-0.0002902001,-0.0070695337,-0.009769747,-0.005139649,-3.620237e-05,-0.0019950662,0.009850979,-0.009697115,0.009173682,0.009120893,0.005983971,0.0115327835,-0.0038537066,-0.00020769984,-0.008838093,-0.015379643,-0.0112883635,-0.003642926,0.003461698,-0.0010621604,0.006433148,-0.00406117,-0.004328184
277,0.44518405,-0.53644013,-0.047500838,0.3551124,0.25619334,-0.081875555,0.2970483,-0.4441515,-0.534526,0.11241732,0.37976617,-0.8173697,0.09210927,0.14903215,-0.66225064,0.22909047,-0.3230994,-0.3083211,-0.14652151,0.77369374,1.0286304,0.010505102,0.086818606,-0.3011145,-0.14532116,0.06835617,-0.838967,-0.088159844,-0.02130428,-0.13401575,0.1886138,0.96146876,0.112157285,-0.48978677,0.17271152,-0.6621519,0.09698177,0.48430362,0.4371197,-0.31882417,0.025423216,0.5333279,-0.5897471,-0.024948917,-0.12565362,-0.28294423,-0.05534712,-0.35099328,0.5012131,0.023375822,0.5523451,0.18104896,-0.2885737,0.60046417,-0.1140089,0.19230597,-0.28653464,-0.12272246,-0.25992134,0.6530217,-0.11419848,-0.72839564,0.671181,0.18785325
278,0.58406556,-0.43475053,0.20709987,-0.10364018,0.18389891,-0.38048717,0.18911067,0.04788003,-0.35155475,0.20145714,-0.28561193,-0.44539845,-0.28650796,0.019689903,-0.15109266,0.5961583,0.060230415,-0.31942838,0.025396548,0.4226028,-0.21841875,0.18293114,0.47345698,-0.69522464,0.06254048,0.6405471,-0.44374073,-0.29651845,-0.615872,-0.76343346,0.73781425,0.6529154,-0.6158223,0.26817504,0.12764588,-0.3187877,0.3029263,-0.5570397,0.04825129,-0.23860452,0.05800201,0.1599947,0.3180782,0.46381885,0.1402368,-0.4721586,0.56627995,0.12420144,-0.44662398,0.35369217,0.7830752,-0.0007761829,-0.108043626,0.32743162,0.17094636,0.74327433,0.5371421,-0.7241739,-0.10138368,0.60501146,0.14747989,-0.9081467,0.11041254,0.018316766
